appid,name,developer,publisher,owners,price,initialprice,discount,ccu,primary_genre
412020,Metro Exodus,4A Games,Deep Silver,0,4.49,2999,85,702,Action
214490,Alien: Isolation,"Creative Assembly, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",0,39.99,3999,0,211,Action
362890,Black Mesa,Crowbar Collective,Crowbar Collective,0,19.99,1999,0,907,Action
438740,Friday the 13th: The Game,IllFonic,Gun Media,0,0.0,0,0,19,Action
617290,Remnant: From the Ashes,Gunfire Games,"Arc Games, THQ Nordic",0,39.99,3999,0,429,Action
1943950,Escape the Backrooms,"Fancy Games, Blackbird Interactive",Secret Mode,0,7.99,999,20,1756,Action
203140,Hitman: Absolution,Io-Interactive A/S,Io-Interactive A/S,0,19.99,1999,0,618,Action
12100,Grand Theft Auto III,Rockstar Games,Rockstar Games,0,0.0,0,0,42,Action
905370,Conqueror's Blade,Booming Tech,Poros Interactive,0,0.0,0,0,2,Action
1056640,Phantasy Star Online 2,SEGA,SEGA,0,0.0,0,0,1400,Action
1942280,Brotato,Blobfish,Blobfish,0,4.99,499,0,6389,Action
238460,BattleBlock Theater,The Behemoth,The Behemoth,0,14.99,1499,0,78,Action
881020,Granblue Fantasy: Relink,"Cygames, Inc.","Cygames, Inc.",0,39.99,3999,0,996,Action
65800,Dungeon Defenders,Chromatic Games,Chromatic Games,0,14.99,1499,0,284,Action
204880,Sins of a Solar Empire: Rebellion,"Ironclad Games Corporation, Stardock Entertainment",Stardock Entertainment,0,19.99,1999,0,280,Action
235460,METAL GEAR RISING: REVENGEANCE,PlatinumGames,KONAMI,0,29.99,2999,0,242,Action
581320,Insurgency: Sandstorm,New World Interactive,Focus Entertainment,0,7.49,2999,75,1826,Action
387290,Ori and the Blind Forest: Definitive Edition,Moon Studios GmbH,Xbox Game Studios,0,19.99,1999,0,196,Action
728880,Overcooked! 2,"Ghost Town Games Ltd., Team17",Team17,0,24.99,2499,0,2107,Action
391220,Rise of the Tomb Raider,"Crystal Dynamics, Eidos-Montréal, Feral Interactive (Mac), Feral Interactive (Linux), Nixxes","Crystal Dynamics, Feral Interactive (Mac), Feral Interactive (Linux)",0,4.49,2999,85,777,Action
8870,BioShock Infinite,"Irrational Games, Virtual Programming (Linux)",2K,0,7.49,2999,75,301,Action
629760,MORDHAU,Triternion,Triternion,0,29.99,2999,0,764,Action
646910,The Crew 2,Ivory Tower,Ubisoft,0,29.99,2999,0,873,Action
367500,Dragon's Dogma: Dark Arisen,Capcom,Capcom,0,29.99,2999,0,329,Action
13520,Far Cry,Crytek Studios,Ubisoft,0,9.99,999,0,50,Action
967050,Pacify,Shawn Hitchcock,Hitchcock Games,0,4.99,499,0,77,Action
2399830,ARK: Survival Ascended,"Studio Wildcard, Grove Street Games, Instinct Games","Studio Wildcard, Snail Games USA",0,11.24,4499,75,12007,Action
1372880,The Day Before,FNTASTIC,Mytona Fntastic,0,0.0,0,0,0,Action
524220,NieR:Automata,"Square Enix, PlatinumGames Inc.",Square Enix,0,39.99,3999,0,690,Action
475150,Titan Quest Anniversary Edition,"Iron Lore Entertainment, THQ Nordic",THQ Nordic,0,19.99,1999,0,599,Action
282440,Quake Live,id Software,Bethesda Softworks,0,9.99,999,0,297,Action
1304930,The Outlast Trials,Red Barrels,Red Barrels,0,39.99,3999,0,3743,Action
550900,Metin2,WEBZEN Inc.,Gameforge 4D GmbH,0,0.0,0,0,0,Action
33230,Assassin's Creed 2,Ubisoft Montreal,Ubisoft,0,19.99,1999,0,188,Action
427730,Who's Your Daddy?!,Evil Tortilla Games,Evil Tortilla Games,0,9.99,999,0,75,Action
221040,Resident Evil 6,Capcom,Capcom,0,19.99,1999,0,515,Action
1222700,A Way Out,Hazelight Studios,Electronic Arts,0,29.99,2999,0,262,Action
1468810,鬼谷八荒 Tale of Immortal,鬼谷工作室,"鬼谷工作室, Lightning Games",0,15.99,1999,20,4116,Action
287390,Metro: Last Light Redux,4A Games,Deep Silver,0,1.99,1999,90,320,Action
570940,DARK SOULS: REMASTERED,"QLOC, FromSoftware, Inc.","FromSoftware, Inc., Bandai Namco Entertainment",0,39.99,3999,0,2879,Action
1272080,PAYDAY 3,Starbreeze Studios,Starbreeze Entertainment,0,19.79,5999,67,644,Action
1167630,Teardown,Tuxedo Labs,Tuxedo Labs,0,29.99,2999,0,1984,Action
12200,Bully: Scholarship Edition,Rockstar New England,Rockstar Games,0,14.99,1499,0,221,Action
881100,Noita,Nolla Games,Nolla Games,0,19.99,1999,0,2019,Action
1313140,Cult of the Lamb,Massive Monster,Devolver Digital,0,24.99,2499,0,1535,Action
261570,Ori and the Blind Forest,Moon Studios GmbH,Xbox Game Studios,0,0.0,0,0,172,Action
1361210,"Warhammer 40,000: Darktide",Fatshark,Fatshark,0,9.99,3999,75,7267,Action
238090,Sniper Elite 3,Rebellion,Rebellion,0,29.99,2999,0,82,Action
242720,GunZ 2: The Second Duel,Masangsoft,Masangsoft,0,0.0,0,0,3,Action
1254120,Bless Unleashed,VALOFE,VALOFE,0,0.0,0,0,291,Action
222880,Insurgency,New World Interactive,New World Interactive,0,14.99,1499,0,154,Action
201790,Orcs Must Die! 2,Robot Entertainment,Robot Entertainment,0,14.99,1499,0,34,Action
203290,America's Army: Proving Grounds,U.S. Army,U.S. Army,0,0.0,0,0,132,Action
207140,SpeedRunners,DoubleDutch Games,tinyBuild,0,14.99,1499,0,195,Action
248570,Toribash,Nabi Studios,"Nicalis, Inc.",0,0.0,0,0,85,Action
107100,Bastion,Supergiant Games,Supergiant Games,0,14.99,1499,0,15,Action
209000,Batman: Arkham Origins,"WB Games Montreal, Splash Damage",Warner Bros. Interactive Entertainment,0,19.99,1999,0,616,Action
24960,Battlefield: Bad Company 2,DICE,Electronic Arts,0,0.0,0,0,22,Action
286940,S.K.I.L.L. - Special Force 2 (Shooter),"Dragonfly GF Co., LTD",Space Budgie,0,0.0,0,0,0,Action
740130,Tales of ARISE,Bandai Namco Studios Inc.,Bandai Namco Entertainment,0,49.99,4999,0,182,Action
17390,SPORE,Maxis™,Electronic Arts,0,19.99,1999,0,599,Action
530700,Argo,Bohemia Interactive,Bohemia Interactive,0,0.0,0,0,1,Action
2622380,ELDEN RING NIGHTREIGN,"FromSoftware, Inc.","FromSoftware, Inc., Bandai Namco Entertainment",0,39.99,3999,0,163599,Action
220240,Far Cry 3,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",Ubisoft,0,19.99,1999,0,488,Action
1217060,Gunfire Reborn,Gunfire Reborn Studio,Duoyi Games,0,19.99,1999,0,1428,Action
635260,CarX Drift Racing Online,"CarX Technologies, LLC","CarX Technologies, LLC",0,16.99,1699,0,1658,Action
259080,Just Cause 2: Multiplayer Mod,Avalanche Studios,Square Enix,0,0.0,0,0,7,Action
414340,Hellblade: Senua's Sacrifice,Ninja Theory,"Ninja Theory, Xbox Game Studios",0,29.99,2999,0,73,Action
42700,Call of Duty: Black Ops,Treyarch,Activision,0,39.99,3999,0,527,Action
108710,Alan Wake,Remedy Entertainment,Remedy Entertainment,0,14.99,1499,0,165,Action
55100,Homefront,"Kaos Studios, Digital Extremes",Deep Silver,0,1.99,1999,90,12,Action
1520470,封灵档案,（Hong Kong）GKD,（Hong Kong）GKD,0,0.0,0,0,656,Action
407530,ARK: Survival Of The Fittest,"Studio Wildcard, Instinct Games, Efecto Studios, Virtual Basement LLC",Studio Wildcard,0,4.49,1499,70,43,Action
774171,Muse Dash,peropero,hasuhasu,0,2.99,299,0,672,Action
201810,Wolfenstein: The New Order,MachineGames,Bethesda Softworks,0,19.99,1999,0,417,Action
1888160,ARMORED CORE VI FIRES OF RUBICON,"FromSoftware, Inc.","FromSoftware, Inc., Bandai Namco Entertainment Inc.",0,59.99,5999,0,1011,Action
310950,Street Fighter V,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",0,19.99,1999,0,170,Action
674020,World War 3,Wishlist Games,Wishlist Games,0,0.0,0,0,59,Action
952060,Resident Evil 3,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",0,39.99,3999,0,362,Action
388410,Darksiders II Deathinitive Edition,"Gunfire Games, Vigil Games, THQ Nordic",THQ Nordic,0,29.99,2999,0,78,Action
611500,Quake Champions,id Software,Bethesda Softworks,0,0.0,0,0,203,Action
50,Half-Life: Opposing Force,Gearbox Software,Valve,0,4.99,499,0,74,Action
1408720,Krunker,FRVR,FRVR,0,0.0,0,0,32,Action
1845910,Dragon Age: The Veilguard,BioWare,Electronic Arts,0,59.99,5999,0,804,Action
254700,Resident Evil 4 (2005),Capcom,Capcom,0,19.99,1999,0,673,Action
1029690,Sniper Elite 5,Rebellion,Rebellion,0,49.99,4999,0,1538,Action
12220,Grand Theft Auto: Episodes from Liberty City,Rockstar North / Toronto,Rockstar Games,0,0.0,0,0,0,Action
815370,Green Hell,Creepy Jar,Creepy Jar,0,2.79,2799,90,1656,Action
308040,Back to Bed,Bedtime Digital Games,Bedtime Digital Games,0,1.19,599,80,1,Action
302830,BLOCKADE 3D,Novalink,Novalink,0,0.0,0,0,4,Action
236110,Dungeon Defenders II,Chromatic Games,Chromatic Games,0,0.0,0,0,351,Action
1399780,Spellbreak,"Proletariat, Inc.","Proletariat, Inc.",0,0.0,0,0,1,Action
1237950,STAR WARS Battlefront II,DICE,Electronic Arts,0,39.99,3999,0,9213,Action
312660,Sniper Elite 4,Rebellion,Rebellion,0,59.99,5999,0,541,Action
502500,ACE COMBAT 7: SKIES UNKNOWN,Bandai Namco Studios Inc.,Bandai Namco Entertainment,0,9.59,5999,84,340,Action
200260,Batman: Arkham City - Game of the Year Edition,Rocksteady Studios,WB Games,0,19.99,1999,0,655,Action
393380,Squad,Offworld,Offworld,0,49.99,4999,0,9116,Action
303390,Dead Bits,Microblast Games,SA Industry,0,0.49,499,90,2,Action
280,Half-Life: Source,Valve,Valve,0,9.99,999,0,27,Action
783770,Ironsight,"WipleGames Inc.,","WipleGames Inc.,",0,0.0,0,0,64,Action
212070,Star Conflict,Star Gem Inc.,Gaijin Network Ltd,0,0.0,0,0,95,Action
41070,Serious Sam 3: BFE,Croteam,Devolver Digital,0,29.99,2999,0,105,Action
50300,Spec Ops: The Line,YAGER,"2K, Missing Link Games",0,0.0,0,0,31,Action
485510,Nioh: Complete Edition,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",0,49.99,4999,0,291,Action
35700,Trine Enchanted Edition,Frozenbyte,Frozenbyte,0,14.99,1499,0,16,Action
210770,Sanctum 2,Coffee Stain Studios,Coffee Stain Publishing,0,14.99,1499,0,15,Action
282140,SOMA,Frictional Games,Frictional Games,0,29.99,2999,0,57,Action
495420,State of Decay 2: Juggernaut Edition,Undead Labs,Xbox Game Studios,0,29.99,2999,0,1281,Action
323580,Jotun: Valhalla Edition,Thunder Lotus,Thunder Lotus,0,14.99,1499,0,3,Action
225260,Brutal Legend,Double Fine Productions,"Double Fine Productions, Xbox Game Studios",0,14.99,1499,0,36,Action
2835570,Buckshot Roulette,Mike Klubnika,CRITICAL REFLEX,0,2.99,299,0,793,Action
7940,Call of Duty 4: Modern Warfare (2007),Infinity Ward,Activision,0,19.99,1999,0,377,Action
493340,Planet Coaster,"Frontier Developments, Aspyr (Mac)","Frontier Developments, Aspyr (Mac)",0,11.24,4499,75,687,Action
504230,Celeste,"Maddy Makes Games Inc., Extremely OK Games, Ltd.",Maddy Makes Games Inc.,0,19.99,1999,0,1174,Action
394510,HELLDIVERS Dive Harder Edition,Arrowhead Game Studios,PlayStation Publishing LLC,0,19.99,1999,0,209,Action
1643320,S.T.A.L.K.E.R. 2: Heart of Chornobyl,GSC Game World,"GSC Game World (worldwide), SEGA (Japan), 4Divinity (China and South East Asia)",0,59.99,5999,0,2403,Action
204450,Call of Juarez: Gunslinger,Techland,Techland Publishing,0,1.49,1499,90,91,Action
63380,Sniper Elite V2,Rebellion,Rebellion,0,0.0,0,0,34,Action
360970,Heaven Forest NIGHTS,Fabio Ferrara,Chubby Pixel,0,0.99,99,0,0,Action
204100,Max Payne 3,Rockstar Studios,Rockstar Games,0,5.99,1999,70,197,Action
823130,Totally Accurate Battlegrounds,Landfall,Landfall,0,0.0,0,0,121,Action
349040,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,CyberConnect2 Co. Ltd.,BANDAI NAMCO Entertainment,0,19.99,1999,0,384,Action
1184370,Pathfinder: Wrath of the Righteous - Enhanced Edition,Owlcat Games,"META Publishing, Owlcat Games",0,19.99,1999,0,1874,Action
460950,Katana ZERO,Askiisoft,Devolver Digital,0,14.99,1499,0,82,Action
35140,Batman: Arkham Asylum Game of the Year Edition,Rocksteady Studios,WB Games,0,19.99,1999,0,601,Action
50620,Darksiders,Vigil Games,THQ Nordic,0,19.99,1999,0,9,Action
337000,Deus Ex: Mankind Divided,"Eidos Montreal, Feral Interactive (Linux/Mac)","Eidos Interactive Corp., Feral Interactive (Linux/Mac)",0,2.99,2999,90,205,Action
433340,Slime Rancher,Monomi Park,Monomi Park,0,4.99,1999,75,858,Action
238010,Deus Ex: Human Revolution - Director's Cut,Eidos Montreal,Eidos Interactive Corp.,0,1.99,1999,90,193,Action
39120,RIFT,gamigo US Inc.,gamigo US Inc.,0,0.0,0,0,139,Action
307690,Sleeping Dogs: Definitive Edition,"United Front Games, Feral Interactive (Mac)","Square Enix, Feral Interactive (Mac)",0,19.99,1999,0,524,Action
2054970,Dragon's Dogma 2,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",0,69.99,6999,0,768,Action
300,Day of Defeat: Source,Valve,Valve,0,9.99,999,0,238,Action
1790600,DRAGON BALL: Sparking! ZERO,"Spike Chunsoft Co., Ltd.",Bandai Namco Entertainment,0,69.99,6999,0,949,Action
736590,Operation: Harsh Doorstop,Drakeling Labs,"Funbox Media Ltd, ZOOM Platform Media",0,0.0,0,0,119,Action
1637320,Dome Keeper,Bippinbits,Raw Fury,0,17.99,1799,0,402,Action
409720,BioShock 2 Remastered,"2K Marin, 2K China, Digital Extremes, 2K Australia, Blind Squirrel, Feral Interactive (Mac)","2K, Feral Interactive (Mac)",0,2.99,1999,85,198,Action
1371980,No Rest for the Wicked,Moon Studios GmbH,Moon Studios GmbH,0,39.99,3999,0,947,Action
65930,The Bureau: XCOM Declassified,2K Marin,2K,0,19.99,1999,0,15,Action
2215430,Ghost of Tsushima DIRECTOR'S CUT,"Sucker Punch Productions, Nixxes Software",PlayStation Publishing LLC,0,59.99,5999,0,2025,Action
606150,Moonlighter,Digital Sun,11 bit studios,0,19.99,1999,0,127,Action
602960,Barotrauma,"FakeFish, Undertow Games",Daedalic Entertainment,0,19.99,3999,50,2371,Action
342200,MechWarrior Online Solaris 7,Piranha Games Inc.,Piranha Games Inc.,0,0.0,0,0,392,Action
1824220,Chivalry 2,Torn Banner Studios,Tripwire Presents,0,5.99,3999,85,1565,Action
55150,"Warhammer 40,000: Space Marine - Anniversary Edition",Relic Entertainment,Relic Entertainment,0,9.99,3999,75,95,Action
8980,Borderlands Game of the Year,Gearbox Software,2K,0,29.99,2999,0,142,Action
312530,Duck Game,Landon Podbielski,CORPTRON GAMES CORP.,0,12.99,1299,0,112,Action
1139900,Ghostrunner,"One More Level, 3D Realms, Slipgate Ironworks™, All in! Games",505 Games,0,29.99,2999,0,174,Action
893520,Creative Destruction,NetEase Games,NetEase Games,0,0.0,0,0,0,Action
744900,Dead Frontier 2,Creaky Corpse Ltd,Creaky Corpse Ltd,0,0.0,0,0,647,Action
1364780,Street Fighter 6,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",0,39.99,3999,0,14920,Action
9010,Return to Castle Wolfenstein,Gray Matter Studios,Bethesda Softworks,0,4.99,499,0,26,Action
554620,Life is Strange: Before the Storm,"Deck Nine, Feral Interactive (Mac), Feral Interactive (Linux)","Square Enix, Feral Interactive (Mac), Feral Interactive (Linux)",0,16.99,1699,0,35,Action
368500,Assassin's Creed Syndicate,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",Ubisoft,0,29.99,2999,0,173,Action
17470,Dead Space (2008),EA Redwood Shores,Electronic Arts,0,19.99,1999,0,43,Action
204300,Awesomenauts,Ronimo Games,Atari,0,10.99,1999,45,83,Action
630100,SoulWorker - Anime Action MMO,"Lion Games Co., Ltd.",Gameforge 4D GmbH,0,0.0,0,0,0,Action
750920,Shadow of the Tomb Raider: Definitive Edition,"Eidos-Montréal, Crystal Dynamics, Nixxes, Feral Interactive (Mac), Feral interactive (Linux)","Crystal Dynamics, Feral Interactive (Mac), Feral interactive (Linux)",0,5.99,3999,85,582,Action
436520,Line of Sight,BlackSpot Entertainment,BlackSpot Entertainment,0,0.0,0,0,9,Action
1659040,HITMAN World of Assassination,IO Interactive A/S,IO Interactive A/S,0,29.99,2999,0,2637,Action
788100,Neon Abyss,Veewo Games,"Team17, Veewo Games",0,19.99,1999,0,161,Action
858820,Tribes of Midgard,Norsfell,Gearbox Publishing,0,19.99,1999,0,113,Action
680420,OUTRIDERS,People Can Fly,Square Enix,0,19.99,1999,0,178,Action
678960,CODE VEIN,Bandai Namco Studios,Bandai Namco Entertainment,0,59.99,5999,0,443,Action
424280,Iron Snout,SnoutUp,SnoutUp,0,0.0,0,0,13,Action
212160,Vindictus,devCAT,NEXON Korea Corp. &amp; NEXON America Inc.,0,0.0,0,0,141,Action
1030830,Mafia II: Definitive Edition,"Hangar 13, D3T",2K,0,29.99,2999,0,538,Action
302510,Ryse: Son of Rome,Crytek,Crytek ,0,9.99,999,0,83,Action
238370,Magicka 2,Pieces Interactive,Paradox Interactive,0,14.99,1499,0,26,Action
113020,Monaco: What's Yours Is Mine,Pocketwatch Games,Balor Games,0,14.99,1499,0,6,Action
6860,Hitman: Blood Money,Io-Interactive A/S,Io-Interactive A/S,0,9.99,999,0,66,Action
1057240,Crucible Beta,Relentless Studios,Amazon Games,0,0.0,0,0,0,Action
268050,The Evil Within,Tango Gameworks,Bethesda Softworks,0,19.99,1999,0,211,Action
389430,Knight Online,"Noah System, Mgame",NTTGame,0,0.0,0,0,1421,Action
493520,GTFO,10 Chambers,10 Chambers,0,12.39,3999,69,307,Action
439190,Stories: The Path of Destinies,Spearhead Games,Spearhead Games,0,14.99,1499,0,3,Action
546560,Half-Life: Alyx,Valve,Valve,0,59.99,5999,0,202,Action
67370,The Darkness II,Digital Extremes,2K,0,29.99,2999,0,19,Action
633230,NARUTO TO BORUTO: SHINOBI STRIKER,Soleil Ltd.,Bandai Namco Entertainment,0,4.99,1999,75,255,Action
476600,Call of Duty: WWII,"Sledgehammer Games, Raven Software",Activision,0,59.99,5999,0,298,Action
1404210,Red Dead Online,Rockstar Games,Rockstar Games,0,19.99,1999,0,2207,Action
1557740,ROUNDS,Landfall,Landfall,0,5.99,599,0,555,Action
1619450,Heart of a Warrior,Techworld Communication,Techworld Communication ,0,10.99,1099,0,0,Action
2551020,One-armed robber,Duhndal,Duhndal,0,0.0,0,0,786,Action
386940,Ultimate Chicken Horse,Clever Endeavour Games,Clever Endeavour Games,0,14.99,1499,0,350,Action
924970,Back 4 Blood,Turtle Rock Studios,Warner Bros. Games,0,59.99,5999,0,1288,Action
349700,Romero's Aftermath,Free Reign Entertainment,"OP Productions LLC, Free Reign East LLC",0,0.0,0,0,0,Action
206500,AirMech Strike,Carbon Games,Carbon Games,0,0.0,0,0,30,Action
2322010,God of War Ragnarök,"Santa Monica Studio, Jetpack Interactive",PlayStation Publishing LLC,0,59.99,5999,0,1591,Action
274940,Depth,Ammobox Studios,Ammobox Studios,0,19.99,1999,0,13,Action
412220,DDraceNetwork,DDNet Team,DDNet Team,0,0.0,0,0,2679,Action
1286680,Tiny Tina's Wonderlands,Gearbox Software,2K,0,59.99,5999,0,866,Action
39500,Gothic 3,Piranha Bytes,THQ Nordic,0,19.99,1999,0,173,Action
17330,Crysis Warhead,Crytek,Electronic Arts,0,19.99,1999,0,5,Action
1533390,Gorilla Tag,Another Axiom Inc.,Another Axiom Inc.,0,19.99,1999,0,852,Action
606280,Darksiders III,Gunfire Games,THQ Nordic,0,39.99,3999,0,52,Action
1262580,Need for Speed Payback,Ghost Games,Electronic Arts,0,29.99,2999,0,204,Action
319830,AX:EL - Air XenoDawn,Alex Piola,KISS ltd,0,0.0,0,0,4,Action
324800,Shadow Warrior 2,Flying Wild Hog,Devolver Digital,0,29.99,2999,0,61,Action
322500,SUPERHOT,SUPERHOT Team,SUPERHOT Team,0,24.99,2499,0,43,Action
939960,Far Cry New Dawn,"Ubisoft Montreal, Ubisoft Kiev, Ubisoft Shanghai",Ubisoft,0,14.99,9999,85,215,Action
509980,BIGFOOT,CyberLight Game Studio,CyberLight Game Studio,0,19.99,1999,0,121,Action
364360,Total War: WARHAMMER,"CREATIVE ASSEMBLY, Feral Interactive (Linux), Feral Interactive (Mac)","SEGA, Feral Interactive (Linux), Feral Interactive (Mac)",0,59.99,5999,0,297,Action
12110,Grand Theft Auto: Vice City,Rockstar Games,Rockstar Games,0,0.0,0,0,113,Action
460790,Bayonetta,PlatinumGames,SEGA,0,19.99,1999,0,109,Action
627690,Idle Champions of the Forgotten Realms,Codename Entertainment Inc.,Codename Entertainment Inc.,0,0.0,0,0,3034,Action
2021910,FPS Chess,Meta Fork,DigiPen Institute of Technology,0,0.0,0,0,228,Action
239160,Thief,"Eidos-Montréal, Feral Interactive (Mac)","Eidos Interactive Corp., Feral Interactive (Mac)",0,2.99,1999,85,110,Action
242860,Verdun,BlackMill Games,BlackMill Games,0,3.99,1999,80,64,Action
391460,WARMODE,Novalink,Novalink,0,0.0,0,0,2,Action
636480,Ravenfield,SteelRaven7,SteelRaven7,0,17.99,1799,0,617,Action
2100,Dark Messiah of Might & Magic,Arkane Studios,Ubisoft,0,9.99,999,0,45,Action
21690,Resident Evil 5,Capcom,Capcom,0,19.99,1999,0,566,Action
2420510,HoloCure - Save the Fans!,KayAnimate,KayAnimate,0,0.0,0,0,645,Action
629730,Blade and Sorcery,WarpFrog,WarpFrog,0,29.99,2999,0,657,Action
706990,BLOCKPOST,Skullcap Studios,Skullcap Studios,0,0.0,0,0,13,Action
304240,Resident Evil,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",0,19.99,1999,0,186,Action
269210,Hero Siege,Panic Art Studios Ltd,Panic Art Studios Ltd,0,2.63,799,67,369,Action
48190,Assassin’s Creed Brotherhood,Ubisoft Montreal,Ubisoft,0,19.99,1999,0,169,Action
638970,Yakuza 0,Ryu Ga Gotoku Studio,SEGA,0,10.99,1999,45,550,Action
228380,Wreckfest,Bugbear,THQ Nordic,0,29.99,2999,0,328,Action
327690,Gigantic,Motiga Inc.,Perfect World Entertainment,0,0.0,0,0,0,Action
1058020,"STAR WARS Battlefront (Classic, 2004)",Pandemic Studios,"Lucasfilm, LucasArts, Disney",0,9.99,999,0,50,Action
1262350,SIGNALIS,rose-engine,Balor Games,0,19.99,1999,0,108,Action
582160,Assassin's Creed Origins,Ubisoft Montreal,Ubisoft,0,59.99,5999,0,1604,Action
582500,We Were Here,Total Mayhem Games,Total Mayhem Games,0,0.0,0,0,142,Action
519860,DUSK,David Szymanski,New Blood Interactive,0,19.99,1999,0,36,Action
704270,Generation Zero,Systemic Reaction™,Avalanche Studios,0,4.99,2499,80,234,Action
40990,Mafia,Illusion Softworks,2K,0,14.99,1499,0,59,Action
612880,Wolfenstein II: The New Colossus,MachineGames,Bethesda Softworks,0,39.99,3999,0,290,Action
638070,Murderous Pursuits,Blazing Griffin,Blazing Griffin,0,9.99,999,0,3,Action
